ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,local_code,coordinates
49889,55113,102371,744,107303,107310,107567,111931,7958,7958,195404
49890,55113,102372,1199,107303,107310,107568,112099,1636,1636,195405
49891,55113,102373,965,107303,107310,107583,111540,52008,52008,195406
49892,55113,78236,580,107303,107310,107563,135373,556,556,195407
49893,55114,102374,3301,107303,107310,107578,134589,52673,52673,195408
49894,55113,102375,1319,107303,107310,107556,111792,6058,6058,195409
49895,55116,102376,114,107303,107310,107558,110419,2697,2697,195410
49896,55114,102377,1144,107303,107310,107574,115317,37335,37335,195411
49897,55114,102378,550,107303,107310,107573,112984,36804,36804,195412
49898,55113,102379,493,107303,107310,107578,111251,3533,3533,195413
49899,55114,102380,1000,107303,107310,107554,110954,37726,37726,195414
49900,55114,102381,3868,107303,107310,107575,112761,2948,2948,195415
49901,55114,58855,954,107303,107310,107574,135374,5181,5181,195416
49902,55113,102382,1623,107303,107310,107554,110835,5553,5553,195417
49903,55113,102383,256,107303,107310,107571,135375,10111,10111,195418
49904,55113,102384,1094,107303,107310,107556,113071,9759,9759,195419
49905,55113,102385,4944,107303,107310,107592,126208,36403,36403,195420
49906,55113,102386,117,107303,107310,107571,111417,25092,25092,195421
49907,55113,102387,810,107303,107310,107567,112789,7156,7156,195422
49908,55113,102388,859,107303,107310,107567,112476,6846,6846,195423
49909,55115,102389,771,107303,107310,107567,135376,111581,111581,195424
49910,55114,102390,964,107303,107310,107569,111285,219,219,195425
49911,55114,102391,1117,107303,107310,107574,110930,6549,6549,195426
49912,55113,102392,224,107303,107310,107571,129185,2721,2721,195427
49913,55114,61458,1508,107303,107310,107568,110769,4415,4415,195428
49914,55113,102393,4818,107303,107310,107592,126328,111581,145590,195429
49915,55114,102394,184,107303,107310,107565,127750,451,451,195430
49916,55113,102395,507,107303,107310,107578,102395,52671,52671,195431
49917,55114,102396,244,107303,107310,107582,113410,536,536,195432
49918,55114,102397,734,107303,107310,107567,127999,33194,33194,195433
49919,55113,102398,914,107303,107310,107574,111113,7745,7745,195434
49920,55114,102399,584,107303,107310,107553,135377,617,617,195435
49921,55114,102400,2566,107303,107310,107550,114587,111581,145591,195436
49922,55116,102401,1317,107303,107310,107568,111078,1342,1342,195437
49923,55114,102402,714,107303,107310,107567,112789,111581,145592,195438
49924,55115,102403,1254,107303,107310,107552,135378,111581,111581,195439
49925,55114,102404,1716,107303,107310,107590,125725,35994,35994,195440
49926,55114,58378,464,107303,107310,107573,135379,4492,4492,195441
49927,55113,102405,41,107303,107310,107565,111058,10018,10018,195442
49928,55115,58447,1261,107303,107310,107578,111794,111581,111581,195443
49929,55114,102406,814,107303,107310,107559,135380,21851,21851,195444
49930,55113,102407,486,107303,107310,107559,110954,21871,21871,195445
49931,55114,102408,674,107303,107310,107563,135319,6353,6353,195446
49932,55113,102409,787,107303,107310,107562,115546,6356,6356,195447
49933,55114,102410,1305,107303,107310,107550,113233,6389,6389,195448
49934,55115,102411,754,107303,107310,107563,116410,111581,111581,195449
49935,55115,102412,704,107303,107310,107562,135381,111581,111581,195450
49936,55113,102413,117,107303,107310,107549,135382,6589,6589,195451
49937,55114,78200,125,107303,107310,107572,135383,35833,35833,195452
49938,55114,102414,764,107303,107310,107579,110675,7587,7587,195453
49939,55114,102415,1014,107303,107310,107574,115319,8660,8660,195454
49940,55114,102416,1707,107303,107310,107554,110828,351,351,195455
49941,55114,102417,860,107303,107310,107582,114319,1434,1434,195456
49942,55114,102418,714,107303,107310,107549,111214,38132,38132,195457
49943,55114,102419,688,107303,107310,107578,114719,52709,52709,195458
49944,55114,102420,1281,107303,107310,107578,110835,52720,52720,195459
49945,55114,102421,45,107303,107310,107578,135384,52730,52730,195460
49946,55113,102422,85,107303,107310,107578,110556,52741,52741,195461
49947,55114,102423,49,107303,107310,107578,135384,52759,52759,195462
49948,55114,102424,255,107303,107310,107578,102424,52762,52762,195463
49949,55114,102425,54,107303,107310,107551,130082,10347,10347,195464
49950,55113,102426,294,107303,107310,107553,116342,1802,1802,195465
49951,55113,102427,149,107303,107310,107556,111169,13735,13735,195466
49952,55114,87169,70,107303,107310,107556,111831,9716,9716,195467
49953,55113,102428,1084,107303,107310,107586,110592,438,438,195468
49954,55113,102429,445,107303,107310,107559,115542,21780,21780,195469
49955,55114,62282,687,107303,107310,107562,116344,24187,24187,195470
49956,55113,102430,3196,107303,107310,107570,112928,33969,33969,195471
49957,55114,102431,1354,107303,107310,107554,129742,9293,9293,195472
49958,55114,102432,967,107303,107310,107554,113002,9295,9295,195473
